timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-13T09:34:42,codecarbon,b73cc9a3-9af4-444c-b987-5fa2e533ba3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.008897899999283,0.0004188008839949,8.361138365287523e-05,390.0,12.086524019927456,20.0,0.0005424129424946,1.6810846782001204e-05,2.7791652778008333e-05,0.0005870154420546,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:34:47,codecarbon,b73cc9a3-9af4-444c-b987-5fa2e533ba3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.029064200003631,0.0008386494990251,8.362190951224075e-05,390.0,12.202171326096437,20.0,0.0010860312883325,3.3820304834000434e-05,5.564785111152257e-05,0.001175499444278,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:34:52,codecarbon,b73cc9a3-9af4-444c-b987-5fa2e533ba3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.045540199964307,0.0012580580145647,8.361667297048544e-05,390.0,12.051033859218908,20.0,0.0016292694599969,5.060698493000032e-05,8.349013277846908e-05,0.0017633665777053,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:34:57,codecarbon,b73cc9a3-9af4-444c-b987-5fa2e533ba3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.064055699971505,0.0016776981578911,8.361710030009162e-05,390.0,12.108679753415432,20.0,0.0021727396166621,6.748116509600055e-05,0.0001113375922225,0.0023515583739806,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:35:42,codecarbon,3affc8e1-a571-4f17-9080-593e55d3909a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.007107599987648,0.0004186070006233,8.36025574174483e-05,390.0,12.045125406369378,20.0,0.0005422066433335,1.6746957841999935e-05,2.779008277769511e-05,0.0005867436839532,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:35:47,codecarbon,3affc8e1-a571-4f17-9080-593e55d3909a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.025695399963295,0.0008382171431272,8.36068830826763e-05,390.0,12.072120848565817,20.0,0.0010856791508248,3.357030463400218e-05,5.564397388888109e-05,0.0011748934293477,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:35:52,codecarbon,3affc8e1-a571-4f17-9080-593e55d3909a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.04360950004775,0.0012578472267729,8.361339256838135e-05,390.0,12.15513820580273,20.0,0.0016290746983228,5.050698485000067e-05,8.348944222218254e-05,0.0017630711253949,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:35:57,codecarbon,3affc8e1-a571-4f17-9080-593e55d3909a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.06173359998502,0.0016774780722081,8.361580836710118e-05,390.0,12.146920838237468,20.0,0.0021724850224864,6.743255394600113e-05,0.0001113323127779,0.0023512498892104,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:37:28,codecarbon,abf89c6b-2fa7-4a09-9eb5-8a207c48e254,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.008145400090143,0.0004187593007154,8.361564356895023e-05,390.0,12.111837115831491,20.0,0.0005423247591708,1.6843346807999746e-05,2.778905055602081e-05,0.0005869571565348,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:37:33,codecarbon,abf89c6b-2fa7-4a09-9eb5-8a207c48e254,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.02641620009672,0.0008383749607349,8.361661275609695e-05,390.0,12.114873527829614,20.0,0.0010857488741719,3.3725026979999906e-05,5.564073444499324e-05,0.0011751146355969,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
